
---------------------------------------------------------------[Token Information]---------------------------------------------------------------

Token Name: BlockGames (BLOCK)
Website: https://www.blockgames.com
Twitter: https://twitter.com/getblockgames
Whitepaper: https://block-games.gitbook.io/whitepaper

---------------------------------------------------------------[Token Price Data]---------------------------------------------------------------

+----------------------+---------------------+-------------------+
|        Price         |         Date        | Price Abnormality |
+----------------------+---------------------+-------------------+
| 0.11840476140561267  | 2024-05-03 23:00:00 |         []        |
| 0.124662020152566875 | 2024-05-02 23:00:00 |         []        |
| 0.11608611148351981  | 2024-05-01 23:00:00 |         []        |
| 0.11442014929757165  | 2024-04-30 23:00:00 |         []        |
| 0.12321906119988878  | 2024-04-29 23:00:00 |         []        |
| 0.11633784887048196  | 2024-04-28 23:00:00 |         []        |
|  0.1202771446333308  | 2024-04-27 23:00:00 |         []        |
| 0.10504870468873143  | 2024-04-26 23:00:00 |         []        |
| 0.12082920800694047  | 2024-04-25 23:00:00 |         []        |
| 0.13761994675287513  | 2024-04-24 23:00:00 |         []        |
| 0.140527533985161575 | 2024-04-23 23:00:00 |         []        |
| 0.16075304943941573  | 2024-04-22 23:00:00 |         []        |
| 0.14053056272665286  | 2024-04-21 23:00:00 |         []        |
| 0.14241948531397428  | 2024-04-20 23:00:00 |         []        |
| 0.15842227617076595  | 2024-04-19 23:00:00 |         []        |
|  0.1826758712252739  | 2024-04-18 23:00:00 |         []        |
| 0.162487499549832625 | 2024-04-17 23:00:00 |         []        |
| 0.15584950601431072  | 2024-04-16 23:00:00 |         []        |
| 0.18306671229325522  | 2024-04-15 23:00:00 |         []        |
| 0.17975314316837476  | 2024-04-14 23:00:00 |         []        |
|  0.1938799580300235  | 2024-04-13 23:00:00 |         []        |
|  0.228851764553097   | 2024-04-12 23:00:00 |         []        |
| 0.31844099538631043  | 2024-04-11 23:00:00 |         []        |
+----------------------+---------------------+-------------------+


---------------------------------------------------------------[Token Holder Data)]---------------------------------------------------------------

+------+--------------------------------------------+----------------------+------------------------+
| Rank |               Holder Address               |       Quantity       |       Proportion       |
| 2306 | 0x8d249f30f2bb140f48e237c69e78f7e578923913 |         115          | 0.000011500000000000%  |
| 2307 | 0x3646f54e7aeb2dac7aafb4b355278d032cf8a23e |         114          | 0.000011400000000000%  |
| 2308 | 0xbfad15169475cdd1cf837a8e376dbbcd4bb9fa15 |         114          | 0.000011400000000000%  |
| 2309 | 0x2acf6ae0c18e1b3a5098c891df6b6fdf54143b71 |         114          | 0.000011400000000000%  |
| 2310 | 0x1b3c12c81129e49bb50024497ed713730db69fe8 |         114          | 0.000011400000000000%  |
| 2311 | 0xc28fffa7d80b715da50f437413fabb6f21c8e9ef |  113.34176332215142  | 0.000011334176332215%  |
| 2312 | 0x597382b1e758000837b6eca6d8dc79c553590c3d |         113          | 0.000011300000000000%  |
| 2313 | 0x81d2423100e0ba1d6c722dd1065a1242df324c36 |         113          | 0.000011300000000000%  |
| 2314 | 0xc241ceeb5270085765954b210920a727960a7e76 |  112.82289614698556  | 0.000011282289614699%  |
| 2315 | 0x15e43de9ff2d9678293645359639688048dd4732 |         112          | 0.000011200000000000%  |
| 2316 | 0x6e693e17d4bbe494b82242e2f3243aede8eeeac7 |         112          | 0.000011200000000000%  |
| 2317 | 0x411c04c90a6002dba70e854d10c66d849dc44d55 |        111.11        | 0.000011111000000000%  |
| 2318 | 0x96326c79678b1859da81adc9326db2675be2363c |        111.11        | 0.000011111000000000%  |
| 2319 | 0x1e18a2b1599fc1c007db065e17d78eca50229dd1 |        111.11        | 0.000011111000000000%  |
| 2320 | 0x733b664ba1870d7fe3e413a3b60c1d2e2c4f0d9c |         111          | 0.000011100000000000%  |
| 2321 | 0xeeb792f2fd1a7865caba42b4290437161de9ecec |         111          | 0.000011100000000000%  |
| 2322 | 0x7928f3d6d7e2af837ca19c24d7de0ffe3d402489 |         111          | 0.000011100000000000%  |
| 2323 | 0x44c2fc8b5f5774cf165694a3fcb5f7232924553d |        110.5         | 0.000011050000000000%  |
| 2324 | 0x0fcdaf052cbd270cb68c6d3554f667478e1f2556 |       110.175        | 0.000011017500000000%  |
| 2325 | 0x3b4125169c7c9dbbeac0ec9f77728c170ba45097 |         110          | 0.000011000000000000%  |
| 2326 | 0x7f8adcb0c995b87f414c64b9424fe14071de6234 |         109          | 0.000010900000000000%  |
| 2327 | 0x6d393876b5769774c4f12ff13fac693d4cabbf67 |         107          | 0.000010700000000000%  |
| 2328 | 0x07fcd8eda81c1d6bb1920390dcb814ea07a4a999 |         107          | 0.000010700000000000%  |
| 2329 | 0x6098d56e7dfea4fff863d9ea683fe21526531040 |  106.00213259991793  | 0.000010600213259992%  |
| 2330 | 0x4b2d3ce156c22941d1368832d366df21123a0fb8 |         106          | 0.000010600000000000%  |
| 2331 | 0x5f1981e209e7910b11efec2a2c77d3dc980bd442 |         106          | 0.000010600000000000%  |
| 2332 | 0xb4af4184d4e599066e10e91fcc8913f83e4fefaa |         104          | 0.000010400000000000%  |
| 2333 | 0x06d07eba2822ee0fea889b8aea0999d291b77349 |         103          | 0.000010300000000000%  |
| 2334 | 0x4f68dabf5f95a915d807753091c99a51040500ed |         102          | 0.000010200000000000%  |
| 2335 | 0x8586fb3a0bb8dbab66028d96710f7d8a2f56f896 |         101          | 0.000010100000000000%  |
| 2336 | 0xa158f7bd431e098cfa838f067c583a9f00f561e9 |         101          | 0.000010100000000000%  |
| 2337 | 0x691f454ac07f4c7dd36cd8e8cf1a2a23bca02914 |         101          | 0.000010100000000000%  |
| 2338 | 0xfd9fded8c0578bc76dee37220aacc3eb42a3f13b |         101          | 0.000010100000000000%  |
| 2339 | 0x8a13336914fbbc7c4029107ee043a070e016be26 |  100.97869561939486  | 0.000010097869561939%  |
| 2340 | 0x55681eb3c3ab4055da9a871625cf874ac2193b28 |         100          | 0.000010000000000000%  |
| 2341 | 0x7773c6a272585d6e1048092815fcd6247e352dbf |         100          | 0.000010000000000000%  |
| 2342 | 0x9ad2c0c4814566b73732fa6395ef5e1bf113d03a |         100          | 0.000010000000000000%  |
| 2343 | 0x91c903329df4615c55d79dd70cbc7c12162cb760 |         100          | 0.000010000000000000%  |
| 2344 | 0x219dff5899d34e6b6250c0082fee4b6d776c9164 |         100          | 0.000010000000000000%  |
| 2345 | 0x30d725a71a4e0d6b5026207e5b931ff04997b5d4 |          99          | 0.000009900000000000%  |
| 2346 | 0x47aec687ee171e5c1d5bccaa90035236b03cb361 |          99          | 0.000009900000000000%  |
| 2347 | 0x531f26e2daa59f857fef70a25a5720856f42d37b |          99          | 0.000009900000000000%  |
| 2348 | 0xbc347004bb950a76095e9a7c9c13436639b488f0 |          99          | 0.000009900000000000%  |
| 2349 | 0x34b7cf3d21f8e70cb1682f78d6f920a922bbd228 |  98.29304987353385   | 0.000009829304987353%  |
| 2350 | 0xe56b48346e2c79b9b4c9299b16709688766b7513 |          98          | 0.000009800000000000%  |
| 2351 | 0x533f5d899920228e2c2e1ae3b755837fb003f74d |          97          | 0.000009700000000000%  |
| 2352 | 0xa4afeb9651619e85bd1c2375246254f8d662750d |        96.63         | 0.000009663000000000%  |
| 2353 | 0x4696c7c26fff71eb74b219612592c97156082477 |          96          | 0.000009600000000000%  |
| 2354 | 0x7452d3bf9311eaeecb01b719ef3082ad9bf6a46d |          96          | 0.000009600000000000%  |
| 2355 | 0x2d88f648720df054b6e74afff8ea2f67f61ec5b7 |          95          | 0.000009500000000000%  |
| 2356 | 0x2cf163b1bf3d0f9aaf97ebcd7745d09d6fd02bb4 |          95          | 0.000009500000000000%  |
| 2357 | 0x0a765af0758fc4be6ff652c3c965a9366d795dcc |          94          | 0.000009400000000000%  |
| 2358 | 0x6b819deac1b529e8b7b9b9e93022d1b6f2d32919 |          94          | 0.000009400000000000%  |
| 2359 | 0xbab696f22458ea8f247afeee849653951fad373b |          94          | 0.000009400000000000%  |
| 2360 | 0xd843b0da107a061ccb38fcc190cf271f3027bc96 |        93.39         | 0.000009339000000000%  |
| 2361 | 0x7c038db34d2a4963b6358ec5f3dd300f059b8aed |          93          | 0.000009300000000000%  |
| 2362 | 0x0e72dd9ae5768395c7b285ba67778fc804d9fb4c |          92          | 0.000009200000000000%  |
| 2363 | 0x39af9d9d1784ca9b7d3e27f69418ddb785c4688f |          92          | 0.000009200000000000%  |
| 2364 | 0x58d55449e4cc7719970a27bd1be569cd6834483f |          91          | 0.000009100000000000%  |
| 2365 | 0xeb9f84be7129cb3b24e27410ab51907a63e75e41 |          90          | 0.000009000000000000%  |
| 2366 | 0x4e4197473398bd02e7f8046e16fc964ff2a3db8a |        88.725        | 0.000008872500000000%  |
| 2367 | 0x446300c89a58ace0f2f5577281b57b3dea5e1cab |          88          | 0.000008800000000000%  |
| 2368 | 0xd6b19dc69ed7ac863b94af639fbeb1781114d83e |          88          | 0.000008800000000000%  |
| 2369 | 0xdf3718631b84b1a47013e122458682a9042d7fca |          88          | 0.000008800000000000%  |
| 2370 | 0x1c4d1b8e1d87f1b4d3ab2bc39b7924c1882c9d9e |       86.6745        | 0.000008667450000000%  |
| 2371 | 0x45d1ea1b9eb4aba9f7017c9ee22532a8a0fb2b73 |          86          | 0.000008600000000000%  |
| 2372 | 0x8283b756b87d315137e023131abe98ffe333e3d2 |          86          | 0.000008600000000000%  |
| 2373 | 0x90b959a0496a8656f48306c218e5e43b5fe10d67 |          86          | 0.000008600000000000%  |
| 2374 | 0xa393f2a078d6935daf7191d8bd8ccce5d053c1c6 |         85.8         | 0.000008580000000000%  |
| 2375 | 0x2ebfa05b2f048d14379a08d26f8576625139fb72 |          85          | 0.000008500000000000%  |
| 2376 | 0x56f804ede813e65d81c8ec2a6ce96db73b5afa5e |          85          | 0.000008500000000000%  |
| 2377 | 0xfe87862e44f8d90305980b8bec2d677e1d04f332 |          84          | 0.000008400000000000%  |
| 2378 | 0x8e18053925dcd475f62cd613cdc73903f67fbf8b |          84          | 0.000008400000000000%  |
| 2379 | 0x0a0d3c69de36cca6ac9afdea53bb1502da32a01b |          84          | 0.000008400000000000%  |
| 2380 | 0xe003acf72a1e6e5178811169d1c669956cc19c06 |          84          | 0.000008400000000000%  |
| 2381 | 0x71a1654ea8d70dcde5037fe4cf34e8d443712382 |       83.6627        | 0.000008366270000000%  |
| 2382 | 0xa08d5650df300e7599c56ae0ee49d57fbee254e1 |          83          | 0.000008300000000000%  |
| 2383 | 0x8b75871b2518d8fd7b1fca8f7c5c0ba57248cbb1 |          83          | 0.000008300000000000%  |
| 2384 | 0x7e53652ec14901a2d6a537eba32f21e0181a30ee |          82          | 0.000008200000000000%  |
| 2385 | 0xa2280a7b8e7655bbf86a83d704129419ba2b66b7 |          82          | 0.000008200000000000%  |
| 2386 | 0xa33350d7c36ec6d0797fe7379fbbee9805aa95a6 |          82          | 0.000008200000000000%  |
| 2387 | 0xd1538953debc96dc0640347e441b3e5eb07528d1 |          80          | 0.000008000000000000%  |
| 2388 | 0xf01b63987f1f49849a19633958cd29b3bf61c9a3 |          80          | 0.000008000000000000%  |
| 2389 | 0x9f94071fa800cf8fbe56a48685834401241dbf02 |          80          | 0.000008000000000000%  |
| 2390 | 0xf33354181d71abbf5c3503235f36e4a4dcd82cf7 |          80          | 0.000008000000000000%  |
| 2391 | 0x344d513faa052662ab8207a0e6c0c61d86d79cb3 |          78          | 0.000007800000000000%  |
| 2392 | 0x80fbd39e52ee6cfe793c7e10e3d42fbd92a2918e |          78          | 0.000007800000000000%  |
| 2393 | 0x1b7cf5e0f3d37270beb6b29f608538c1d8566ac6 |          78          | 0.000007800000000000%  |
| 2394 | 0x4c4c87ad0eba98cac45e6c279dfbc1ba2b84a0b6 |          77          | 0.000007700000000000%  |
| 2395 | 0xe908b7bed8a827754970ca4910fc5067d966f1b0 |          76          | 0.000007600000000000%  |
| 2396 | 0x633b553ea08809a4c8d4e741a7d82c34b3b99476 |          76          | 0.000007600000000000%  |
| 2397 | 0x5c3bf81a3fcc98aea20a6be4234d9e730bcc1d16 |   75.0000218665161   | 0.000007500002186652%  |
| 2398 | 0x41ae0c2499eb2b9173c06b2eb9a453c7fe4dfd32 |   74.8219531220514   | 0.000007482195312205%  |
| 2399 | 0x729ca7141f59112057a99078c2af80668520ff97 |          74          | 0.000007400000000000%  |
| 2400 | 0xde3a855bbc9114f44a36bee32604ea40e9a14fce |          74          | 0.000007400000000000%  |
| 2401 | 0x2602efdf58a93ed04f121d989983f660846f5ac2 |          74          | 0.000007400000000000%  |
| 2402 | 0xfe11bb15ad8951182cdb8bbae76306d12f4ab2d3 |        73.349        | 0.000007334900000000%  |
| 2403 | 0xfb9f0a8b412a0622e57c8616fe0ca519c7a2d279 |          73          | 0.000007300000000000%  |
| 2404 | 0x6a620bfa49e24b8d275b91e96c2600395441a73e |          73          | 0.000007300000000000%  |
| 2405 | 0x56b0a6e87c3ab0678e8fcb157930d50545a67487 |          72          | 0.000007200000000000%  |
| 2406 | 0xc5a179de4cd9180581d17bb64debf17c5779225e |          72          | 0.000007200000000000%  |
| 2407 | 0xad4a5ebb01b447b7ff37ba45746c56c0696c65a2 |          72          | 0.000007200000000000%  |
| 2408 | 0xcb3d186703c2af6aa57a213b5cabe4bd38be4329 |          71          | 0.000007100000000000%  |
| 2409 | 0x639d8b02b80b89d9bc3d0321ed58f758c7a25e78 |          71          | 0.000007100000000000%  |
| 2410 | 0x6d768bb4d072b683291e79534d54dde927a0310e |  70.51248053048278   | 0.000007051248053048%  |
| 2411 | 0xa70e81047861beaa3ec46636f217cce73bb6adde |          69          | 0.000006900000000000%  |
| 2412 | 0x5efa5e04c136dccbec1ce210f3d66faf0b2d55e8 |       68.11381       | 0.000006811381000000%  |
| 2413 | 0x7bfbd927c1f130b9e6b67adbfd5661943ddafa87 |          68          | 0.000006800000000000%  |
| 2414 | 0x03797b60f4ebd3acf2be64e6f44e9a7f1f8bda3e |          67          | 0.000006700000000000%  |
| 2415 | 0x0f0ba6c114aff630d1de1ba54d978beef5cb20fb |          66          | 0.000006600000000000%  |
| 2416 | 0xf1d5c030b3538eab693db564e6df002302d29040 |          64          | 0.000006400000000000%  |
| 2417 | 0xa74b5e247c3e6f04195e12ea28a267324f3c8eb3 |          63          | 0.000006300000000000%  |
| 2418 | 0x42bb0542f7ef9082590bb944f4e8ddf657689fe5 |          63          | 0.000006300000000000%  |
| 2419 | 0xab2179cde2af14fbfc9d931a256001dfd8cb195c |          63          | 0.000006300000000000%  |
| 2420 | 0xc962c21c9f096e6ca9da5d32edc0fc6211887688 |          63          | 0.000006300000000000%  |
| 2421 | 0x4e250ce5a055389d80b3ea13886e5adb137d97bc |          62          | 0.000006200000000000%  |
| 2422 | 0x51310b4cec318faa1fe0ad258ca93a228437aac4 |          62          | 0.000006200000000000%  |
| 2423 | 0xd8c2029e9e3e97b220437d6a71667f195dfbad49 |          62          | 0.000006200000000000%  |
| 2424 | 0x0145ddc77e597e2b62dbb910887acdd575879abd |          61          | 0.000006100000000000%  |
| 2425 | 0xae0af1c1adaf593013b16ac07b3f7a1c4daf06f0 |          60          | 0.000006000000000000%  |
| 2426 | 0x56d82bacf204d4558b143b31778204a1c0496591 |          60          | 0.000006000000000000%  |
| 2427 | 0x3e7cb77eaf16ba1e55f6c01e6fa4794cc80664ce |          59          | 0.000005900000000000%  |
| 2428 | 0xd72eecc935ca001e2904e37b3dd2e7206e6b7f94 |          59          | 0.000005900000000000%  |
| 2429 | 0x312d70271614ec0689e2697e892a807876d61ebf |          59          | 0.000005900000000000%  |
| 2430 | 0x422f718af29849c15558a4ab0ed410f9bbf88fad |  58.70107224224129   | 0.000005870107224224%  |
| 2431 | 0x8c57b62eeeec2f1510b50b47572e1503258ed53f |       58.1812        | 0.000005818120000000%  |
| 2432 | 0xea24918a807399a819b74e30baa05f0375ecdbbd |          58          | 0.000005800000000000%  |
| 2433 | 0xaddfe4afb88ac312d5f7614a358bc49178f73df7 |          57          | 0.000005700000000000%  |
| 2434 | 0x3f8e0f25db867ffaa132585552207883c7e73fed |          57          | 0.000005700000000000%  |
| 2435 | 0xfa98b5b8061a8c99da66f321098562c75c065e81 |          56          | 0.000005600000000000%  |
| 2436 | 0x3f324c857d72a825614484a831e55a302d024220 |          56          | 0.000005600000000000%  |
| 2437 | 0x1f0d0901402100386537e207dc89ed38ee880299 |          56          | 0.000005600000000000%  |
| 2438 | 0x4c0fc10d9a3a77a37e8bc086ca44d9660c9710b7 |          56          | 0.000005600000000000%  |
| 2439 | 0xb049be8efae20832a4a852f3d5a07b5f4fe5fa74 |          56          | 0.000005600000000000%  |
| 2440 | 0x61950dfe37636b6c1d9a550f4cea42762e8ec80d |  55.40227967257556   | 0.000005540227967258%  |
| 2441 | 0x7e5d6d8a1d4d95c6f56915a40dea98a51aedba7c |   54.6085770091064   | 0.000005460857700911%  |
| 2442 | 0xa761cc681d668b9f1ab77959b49035690955803e |          54          | 0.000005400000000000%  |
| 2443 | 0x23a5466c79b64e26d65b6e81f9d15e3e653e20f1 |          53          | 0.000005300000000000%  |
| 2444 | 0xdc05603a031d16575fb721fcacbf4a250b46660a |          53          | 0.000005300000000000%  |
| 2445 | 0x3d1ec1140a531abbba800d3ee7d4e10d09b6195c |          53          | 0.000005300000000000%  |
| 2446 | 0x82c19a2ea381659579097b226fd47e8f9bd55589 |          53          | 0.000005300000000000%  |
| 2447 | 0x16016bf8ff6fd08ce56b4594b1d76392c948d671 |          52          | 0.000005200000000000%  |
| 2448 | 0x12da67c0ad7a35cfaf48cab8f1ba41b879e02c3f |          52          | 0.000005200000000000%  |
| 2449 | 0x82c1f4ef710fecb5dcbe4601833b2057832858cf |          52          | 0.000005200000000000%  |
| 2450 | 0xcb251e0672e55b5a1cfc661bb10fde247fd5a621 |          51          | 0.000005100000000000%  |
| 2451 | 0x3b9a0964e38b1a636faf1332b46a37a355edabf4 |          50          | 0.000005000000000000%  |
| 2452 | 0xd3ce0c5c1832c10513419cc9342ab28dff5e4685 |          50          | 0.000005000000000000%  |
| 2453 | 0x25e4a38c80b3ebffa3acd0244e73e7efb8946fe5 |          50          | 0.000005000000000000%  |
| 2454 | 0xed01cf80568a082722d1de112f8b937d1a61b974 |          50          | 0.000005000000000000%  |
| 2455 | 0x4362c4c5e882bc796b6303c91d45897012639fc3 |          50          | 0.000005000000000000%  |
| 2456 | 0xa1588a4836785f7b33460037a1cf52cf6a5930a0 |          50          | 0.000005000000000000%  |
| 2457 | 0x9ef6d9e86c3e4ef91cc048177be86fc86c5f03b4 |          49          | 0.000004900000000000%  |
| 2458 | 0x18ef91f01f50ed6dfb4509d7b47ab8d7c95b12bd |          49          | 0.000004900000000000%  |
| 2459 | 0x0f51b176e22a245341950728051ead3531bac45f |          48          | 0.000004800000000000%  |
| 2460 | 0x84d1edae888647e1c0a339b6a8d4c183b35019d0 |          48          | 0.000004800000000000%  |
| 2461 | 0x4f82e73edb06d29ff62c91ec8f5ff06571bdeb29 |  47.67438506399718   | 0.000004767438506400%  |
| 2462 | 0xe9654ee1d9e52bac621175b643888fe63d77b621 |          47          | 0.000004700000000000%  |
| 2463 | 0x7e54690b6bc45242f9c75ae953e7534b7ba2d6c5 |          46          | 0.000004600000000000%  |
| 2464 | 0x2ec8d4d01a8dbc227fcee4438a32590cb3e2b2a7 |          46          | 0.000004600000000000%  |
| 2465 | 0xd0e3c1eeae0f66dbb991de6efb5b222373961370 |          46          | 0.000004600000000000%  |
| 2466 | 0xd0ade04d1d1f47d836b6777dec67c819bd4d1383 |          46          | 0.000004600000000000%  |
| 2467 | 0x8f1987716bab1038aa0adf7ebc4148d79d5a3bdb |          45          | 0.000004500000000000%  |
| 2468 | 0x565a0ec7d1109636204b2734396c7eb121256a76 |          45          | 0.000004500000000000%  |
| 2469 | 0xa9800b6fd938421949d226ed8be2bd44be111440 |          45          | 0.000004500000000000%  |
| 2470 | 0x1f9e38efcdff489df5a08bd4655f912fe0e522dc |          45          | 0.000004500000000000%  |
| 2471 | 0x1184c3ef068c213c6b506b19aec5c48820b0db26 |          44          | 0.000004400000000000%  |
| 2472 | 0x32edfb42e5f076fec58cb98113aa13eead2f39a4 |          43          | 0.000004300000000000%  |
| 2473 | 0x6b3258024dc903f5dbdafd8fd12bb5dab6d97ffd |          43          | 0.000004300000000000%  |
| 2474 | 0xe1f764a161390da7dcf8538a5927331b20e8304a |  42.78253172132901   | 0.000004278253172133%  |
| 2475 | 0xf7f8d8a17f1af87a3f614fc73b1ff447fba0b188 |          42          | 0.000004200000000000%  |
| 2476 | 0x773cbe8fda35ed98e98e40c008a85378994e9d70 |          42          | 0.000004200000000000%  |
| 2477 | 0x865cfcd168d0813300b7f5d22266ca2e894ceeaa |          40          | 0.000004000000000000%  |
| 2478 | 0xe699d2b33cf54597d9d16988b75742645eea3ec4 |         39.8         | 0.000003980000000000%  |
| 2479 | 0xc92539f7394f67c095e02ccae6e091235b726b88 |  39.41516999193829   | 0.000003941516999194%  |
| 2480 | 0xcdf15585df1d64f2e24c86aed7dd8088558a890d |          39          | 0.000003900000000000%  |
| 2481 | 0x8e7fc448e62eae0e2ef6e4488f58baa7a27b9bde |       38.7452        | 0.000003874520000000%  |
| 2482 | 0x86256d756a358fb23fb6be19f336b16bef1bf7f4 |       38.6533        | 0.000003865330000000%  |
| 2483 | 0x979fa97853affc2e52aad6efd7283c3a4f10e65c |          37          | 0.000003700000000000%  |
| 2484 | 0x2701acdcdd03212bf95e332b8fb0e33682e4f47f |        36.792        | 0.000003679200000000%  |
| 2485 | 0x8252d13592c85fe593e4aefbb24d121fefd1c819 |          36          | 0.000003600000000000%  |
| 2486 | 0xb0390d99ec1c321ab7fb354f4730abde09ac81d8 |          36          | 0.000003600000000000%  |
| 2487 | 0xba451168839c127c42c5697fde52296863bee77e |          36          | 0.000003600000000000%  |
| 2488 | 0x10676b197c7aa75c59db8da58dd1aa24ad00c815 |          36          | 0.000003600000000000%  |
| 2489 | 0x107afa07597ff8d521733e15a2554ae1319a8c16 |          35          | 0.000003500000000000%  |
| 2490 | 0x7c6b0d1441a021a999d897c595871eea47a5ad63 |          35          | 0.000003500000000000%  |
| 2491 | 0xf17017dd78887f7a6d03a81e36ffbdf67eac2b8a |        34.283        | 0.000003428300000000%  |
| 2492 | 0x15a64a9698ffb530c691aa1cd341a2d238adf10a |        34.125        | 0.000003412500000000%  |
| 2493 | 0x3ec535ac84114662443caba80c5889a62ad5a803 |          34          | 0.000003400000000000%  |
| 2494 | 0x4130d9c537bb5a6eb47e2f23fbc78f307cab95e1 |      33.240564       | 0.000003324056400000%  |
| 2495 | 0xf5be0b66e1522125f84ec7973b020b267b4401b9 |          33          | 0.000003300000000000%  |
| 2496 | 0xcef192200f05211d9bd325a26b0f1aaa7ce78e35 |          33          | 0.000003300000000000%  |
| 2497 | 0xb05e1fd0983ec51fb4dee994522b5e69dc23adf0 |          33          | 0.000003300000000000%  |
| 2498 | 0x3a40a82655223428d8ff4a9dbaaf64d4aecf1ea5 |          33          | 0.000003300000000000%  |
| 2499 | 0xac89f970e25e75a3177ff209272e4fd5129952b8 |          32          | 0.000003200000000000%  |
| 2500 | 0x7563d3fbedc2e65b7be149e7c1a13326113e0bb2 |          31          | 0.000003100000000000%  |
| 2501 | 0x87782228d3e18af733b63fc715083e229914dcba |          31          | 0.000003100000000000%  |
| 2502 | 0x0b55aa382bafd44848bf62c9f962f0bd37e4ee3e |          30          | 0.000003000000000000%  |
| 2503 | 0x6f28e1d9a77f01875b71110392daf54ebe003380 |          30          | 0.000003000000000000%  |
| 2504 | 0xcf9ed69ad1ff0e5131f73dec4fe1fbcd006ba4d5 |          30          | 0.000003000000000000%  |
| 2505 | 0xb54666c075a72f42d86bc3174bfb05cd06c49311 |          30          | 0.000003000000000000%  |
| 2506 | 0x2cf181bd434a9d6cbe2154cd239a1acb01a64f8f |          30          | 0.000003000000000000%  |
| 2507 | 0x2b6fbe584525a8613a28d00b82d76a858ed59e26 |          30          | 0.000003000000000000%  |
| 2508 | 0x53883018c0ccf29a3a42757c50b7bb705167381d |          30          | 0.000003000000000000%  |
| 2509 | 0x4ceffe861ad4acd75c0cb908e28cc140750efab3 |          30          | 0.000003000000000000%  |
| 2510 | 0x0591c248cfb2ee56ce51a273fd29a652c99f2061 |          30          | 0.000003000000000000%  |
| 2511 | 0x0f361fc32ab63d1d671ae62ab8af6ced466efb15 |          30          | 0.000003000000000000%  |
| 2512 | 0xb068f9f09c66cf570c459b6aa6a769d1155a9276 |          30          | 0.000003000000000000%  |
| 2513 | 0x980519114de37798c0ed79e40d027cc7b7f4a16b |        29.85         | 0.000002985000000000%  |
| 2514 | 0xf6e30ed49ce96fdb2cf206dbbbc0d9deb5aad318 |          29          | 0.000002900000000000%  |
| 2515 | 0xc248a693ede7d87c2e9135bfda2b9be0042f871c |          29          | 0.000002900000000000%  |
| 2516 | 0x11c0acd0c63bd5640c899192920d67daa859a620 |          29          | 0.000002900000000000%  |
| 2517 | 0xcc0ebdf47f072279c785ea4c1d2b295d1c484610 |          29          | 0.000002900000000000%  |
| 2518 | 0x0bbfcbdb2434baf6850601d6cfc77e54f5e0a649 |          29          | 0.000002900000000000%  |
| 2519 | 0xc2bf8c8f2a8d7c242492babdbf34100052112a0a |          28          | 0.000002800000000000%  |
| 2520 | 0xeb8a1d91ad7ccc9109ade63827beefb1d5ff9888 |          27          | 0.000002700000000000%  |
| 2521 | 0xe420f77202d6d6285936c332133792b735e43911 |          27          | 0.000002700000000000%  |
| 2522 | 0x15d67391ca091dc3a386576d156472f1be5b4ea6 |          27          | 0.000002700000000000%  |
| 2523 | 0xd92ea94b493824b63991ff5c4ffb8063bd04d54c |          27          | 0.000002700000000000%  |
| 2524 | 0xb8e23f8c9d60b2651c847f95338745ecace6d684 |          27          | 0.000002700000000000%  |
| 2525 | 0x4259aeade2f278b18324a5b828944e969da59184 |          27          | 0.000002700000000000%  |
| 2526 | 0xcce7dae7e8798aef3f7cb1fe639d3951efa5dbbf |          26          | 0.000002600000000000%  |
| 2527 | 0xdab7a52f0c7acd5af33cf299826be189491a6ca3 |          26          | 0.000002600000000000%  |
| 2528 | 0x7415e8dc950b9a63f23e79efca3d4a784b02288e |          26          | 0.000002600000000000%  |
| 2529 | 0x5452a5aa7b57f08b35025eb2cd93867d572f8fa6 |          25          | 0.000002500000000000%  |
| 2530 | 0xc3eeb61afd6b2f00b49d65b5d7ffde843e86d053 |          25          | 0.000002500000000000%  |
| 2531 | 0xa6a53e1ab9539d721cf9e6ea652b02e1c1e03090 |          25          | 0.000002500000000000%  |
| 2532 | 0xe5f46a0c569148273fd73fcda2194f767b81607e |          25          | 0.000002500000000000%  |
| 2533 | 0x6ba02bf0c16e356f5c0bbf5eca9e52abf5706bf3 |          25          | 0.000002500000000000%  |
| 2534 | 0x8495523cee3febc1ce1408052306f450be62b7ab |          24          | 0.000002400000000000%  |
| 2535 | 0xee308adad9cd3f570f6bd3db89a86913ed168499 |          24          | 0.000002400000000000%  |
| 2536 | 0xf562412e799cf298eda1d8c8ae12e2991905672f |          24          | 0.000002400000000000%  |
| 2537 | 0x196cac084d468a9f53f2ac3667f365fe978d425b |          24          | 0.000002400000000000%  |
| 2538 | 0x5539983b1030c7af6a021eeb20e6c37285020d53 |          24          | 0.000002400000000000%  |
| 2539 | 0x4a183b7ed67b9e14b3f45abfb2cf44ed22c29e54 |          24          | 0.000002400000000000%  |
| 2540 | 0x6e94d39fadb5ad3274f6b8f73f1668ddd343f1ef |          24          | 0.000002400000000000%  |
| 2541 | 0xafb2efe871546fe2ea2d213e5539529037fb2808 |          24          | 0.000002400000000000%  |
| 2542 | 0x919bd813c38f5f34c1df774fae59c5b865dd2bf8 |          24          | 0.000002400000000000%  |
| 2543 | 0x0e45c820496af13c3bc592d0642c88691ca894bb |          24          | 0.000002400000000000%  |
